source,source_key,source_name,source_team,source_pos,slot,espn_id,espn_name,espn_pos,match_type,score
fantasypros_idp,160:Tyson Campbell,Tyson Campbell,CLE,CB,DB,4379397,Tyson Campbell,CB,"exact name, slot agrees",1.000
fantasypros_idp,190:Uchenna Nwosu,Uchenna Nwosu,SEA,LB,LB,3120358,Uchenna Nwosu,DE,hand_reviewed,
fantasypros_idp,106:Ventrell Miller,Ventrell Miller,JAC,LB,LB,4240610,Ventrell Miller,LB,"exact name, slot agrees",1.000
fantasypros_idp,167:Walter Nolen III,Walter Nolen III,ARI,DT,DL,4685503,Walter Nolen III,DT,"exact name, slot agrees",1.000
fantasypros_idp,17:Will Anderson Jr.,Will Anderson Jr.,HOU,DE,DL,4685724,Will Anderson Jr.,DE,"exact name, slot agrees",1.000
fantasypros_idp,165:Will McDonald IV,Will McDonald IV,NYJ,DE,DL,4361767,Will McDonald IV,DE,"exact name, slot agrees",1.000
fantasypros_idp,46:Xavier McKinney,Xavier McKinney,GB,S,DB,4241470,Xavier McKinney,S,"exact name, slot agrees",1.000
fantasypros_idp,62:Xavier Watts,Xavier Watts,ATL,S,DB,4431005,Xavier Watts,S,"exact name, slot agrees",1.000
fantasypros_idp,126:Yaya Diaby,Yaya Diaby,TB,DE,DL,4686334,Yaya Diaby,DE,"exact name, slot agrees",1.000
fantasypros_idp,148:Zach Allen,Zach Allen,DEN,DE,DL,3915282,Zach Allen,DT,"exact name, slot agrees",1.000
fantasypros_idp,150:Zach Sieler,Zach Sieler,MIA,DT,DL,3057956,Zach Sieler,DT,"exact name, slot agrees",1.000
fantasypros_idp,10:Zack Baun,Zack Baun,PHI,LB,LB,3917657,Zack Baun,LB,"exact name, slot agrees",1.000
fantasypros_idp,20:Zaire Franklin,Zaire Franklin,GB,LB,LB,3124005,Zaire Franklin,LB,"exact name, slot agrees",1.000
historical,A.J. Brown,A.J. Brown,,WR,WR,4047646,A.J. Brown,WR,"exact name, slot agrees",1.000
historical,AJ Dillon,AJ Dillon,,RB,RB,4239934,AJ Dillon,RB,"exact name, slot agrees",1.000
historical,Aaron Donald,Aaron Donald,,DT,DL,16716,,,hand_reviewed,
historical,Aaron Jones,Aaron Jones,,RB,RB,3042519,Aaron Jones Sr.,RB,"exact name, slot agrees",1.000
historical,Aaron Rodgers,Aaron Rodgers,,QB,QB,8439,Aaron Rodgers,QB,"exact name, slot agrees",1.000
historical,Adam Thielen,Adam Thielen,,WR,WR,16460,Adam Thielen,WR,"exact name, slot agrees",1.000
historical,Adonai Mitchell,Adonai Mitchell,,WR,WR,4597500,Adonai Mitchell,WR,"exact name, slot agrees",1.000
historical,Adoree' Jackson,Adoree' Jackson,,CB,DB,3120347,Adoree' Jackson,CB,"exact name, slot agrees",1.000
historical,Aidan Hutchinson,Aidan Hutchinson,,DE,DL,4372099,Aidan Hutchinson,DE,"exact name, slot agrees",1.000
historical,Alex Anzalone,Alex Anzalone,,LB,LB,3043107,Alex Anzalone,LB,"exact name, slot agrees",1.000
historical,Alex Highsmith,Alex Highsmith,,DE,DL,4037333,Alex Highsmith,DE,"exact name, slot agrees",1.000
historical,Alex Singleton,Alex Singleton,,LB,LB,2612151,Alex Singleton,LB,"exact name, slot agrees",1.000
historical,Alexander Mattison,Alexander Mattison,,RB,RB,4048244,Alexander Mattison,RB,"exact name, slot agrees",1.000
historical,Allen Lazard,Allen Lazard,,WR,WR,3128390,Allen Lazard,WR,"exact name, slot agrees",1.000
historical,Alvin Kamara,Alvin Kamara,,RB,RB,3054850,Alvin Kamara,RB,"exact name, slot agrees",1.000
historical,Amani Hooker,Amani Hooker,,S,DB,4036134,Amani Hooker,S,"exact name, slot agrees",1.000
historical,Amari Cooper,Amari Cooper,,WR,WR,2976499,Amari Cooper,WR,"exact name, slot agrees",1.000
historical,Amon-Ra St. Brown,Amon-Ra St. Brown,,WR,WR,4374302,Amon-Ra St. Brown,WR,"exact name, slot agrees",1.000
historical,Andrew Van Ginkel,Andrew Van Ginkel,,DE,DL,3133487,Andrew Van Ginkel,DE,"exact name, slot agrees",1.000
historical,Anthony Richardson,Anthony Richardson,,QB,QB,4429084,Anthony Richardson Sr.,QB,"exact name, slot agrees",1.000
historical,Antoine Winfield Jr.,Antoine Winfield Jr.,,S,DB,4034790,Antoine Winfield Jr.,S,"exact name, slot agrees",1.000
historical,Antonio Gibson,Antonio Gibson,,RB,RB,4360294,Antonio Gibson,RB,"exact name, slot agrees",1.000
historical,Ashton Jeanty,Ashton Jeanty,,RB,RB,4890973,Ashton Jeanty,RB,"exact name, slot agrees",1.000
historical,Austin Ekeler,Austin Ekeler,,RB,RB,3068267,Austin Ekeler,RB,"exact name, slot agrees",1.000
historical,Azeez Al-Shaair,Azeez Al-Shaair,,LB,LB,3919117,Azeez Al-Shaair,LB,"exact name, slot agrees",1.000
historical,Baker Mayfield,Baker Mayfield,,QB,QB,3052587,Baker Mayfield,QB,"exact name, slot agrees",1.000
historical,Bhayshul Tuten,Bhayshul Tuten,,RB,RB,4882093,Bhayshul Tuten,RB,"exact name, slot agrees",1.000
historical,Bijan Robinson,Bijan Robinson,,RB,RB,4430807,Bijan Robinson,RB,"exact name, slot agrees",1.000
historical,Blake Cashman,Blake Cashman,,LB,LB,3728281,Blake Cashman,LB,"exact name, slot agrees",1.000
historical,Blake Corum,Blake Corum,,RB,RB,4429096,Blake Corum,RB,"exact name, slot agrees",1.000
historical,Bo Nix,Bo Nix,,QB,QB,4426338,Bo Nix,QB,"exact name, slot agrees",1.000
historical,Bobby Okereke,Bobby Okereke,,LB,LB,3117253,Bobby Okereke,LB,"exact name, slot agrees",1.000
historical,Bobby Wagner,Bobby Wagner,,LB,LB,14979,Bobby Wagner,LB,"exact name, slot agrees",1.000
historical,Bradley Chubb,Bradley Chubb,,DE,DL,3116733,Bradley Chubb,DE,"exact name, slot agrees",1.000
historical,Braelon Allen,Braelon Allen,,RB,RB,4685247,Braelon Allen,RB,"exact name, slot agrees",1.000
historical,Brandin Cooks,Brandin Cooks,,WR,WR,16731,Brandin Cooks,WR,"exact name, slot agrees",1.000
historical,Brandon Aiyuk,Brandon Aiyuk,,WR,WR,4360438,Brandon Aiyuk,WR,"exact name, slot agrees",1.000
historical,Brandon Aubrey,Brandon Aubrey,,K,K,3953687,Brandon Aubrey,K,"exact name, slot agrees",1.000
historical,Brandon Jones,Brandon Jones,,S,DB,4039059,Brandon Jones,S,"exact name, slot agrees",1.000
historical,Brandon McManus,Brandon McManus,,K,K,16339,Brandon McManus,K,"exact name, slot agrees",1.000
historical,Breece Hall,Breece Hall,,RB,RB,4427366,Breece Hall,RB,"exact name, slot agrees",1.000
historical,Brian Branch,Brian Branch,,S,DB,4692025,Brian Branch,S,"exact name, slot agrees",1.000
historical,Brian Burns,Brian Burns,,DE,DL,4035631,Brian Burns,DE,"exact name, slot agrees",1.000
historical,Brian Robinson Jr.,Brian Robinson Jr.,,RB,RB,4241474,Brian Robinson Jr.,RB,"exact name, slot agrees",1.000
historical,Brian Thomas Jr.,Brian Thomas Jr.,,WR,WR,4432773,Brian Thomas Jr.,WR,"exact name, slot agrees",1.000
historical,Brock Bowers,Brock Bowers,,TE,TE,4432665,Brock Bowers,TE,"exact name, slot agrees",1.000
historical,Brock Purdy,Brock Purdy,,QB,QB,4361741,Brock Purdy,QB,"exact name, slot agrees",1.000
historical,Bryce Young,Bryce Young,,QB,QB,4685720,Bryce Young,QB,"exact name, slot agrees",1.000
historical,Bucky Irving,Bucky Irving,,RB,RB,4596448,Bucky Irving,RB,"exact name, slot agrees",1.000
historical,Budda Baker,Budda Baker,,S,DB,3127287,Budda Baker,S,"exact name, slot agrees",1.000
historical,Byron Young,Byron Young,,DE,DL,4875196,Byron Young,DE,hand_reviewed,
historical,C.J. Mosley,C.J. Mosley,,LB,LB,16720,C.J. Mosley,LB,"exact name, slot agrees",1.000
historical,C.J. Stroud,C.J. Stroud,,QB,QB,4432577,C.J. Stroud,QB,"exact name, slot agrees",1.000
historical,Caleb Williams,Caleb Williams,,QB,QB,4431611,Caleb Williams,QB,"exact name, slot agrees",1.000
historical,Calvin Ridley,Calvin Ridley,,WR,WR,3925357,Calvin Ridley,WR,"exact name, slot agrees",1.000
historical,Cam Akers,Cam Akers,,RB,RB,4240021,Cam Akers,RB,"exact name, slot agrees",1.000
historical,Cam Skattebo,Cam Skattebo,,RB,RB,4696981,Cam Skattebo,RB,"exact name, slot agrees",1.000
historical,Cam Ward,Cam Ward,,QB,QB,4688380,Cam Ward,QB,"exact name, slot agrees",1.000
historical,Cameron Dicker,Cameron Dicker,,K,K,4362081,Cameron Dicker,K,"exact name, slot agrees",1.000
historical,Camryn Bynum,Camryn Bynum,,S,DB,4035861,Cam Bynum,S,hand_reviewed,
historical,Carson Schwesinger,Carson Schwesinger,,LB,LB,4876017,Carson Schwesinger,LB,"exact name, slot agrees",1.000
historical,Cedric Tillman,Cedric Tillman,,WR,WR,4369863,Cedric Tillman,WR,"exact name, slot agrees",1.000
historical,CeeDee Lamb,CeeDee Lamb,,WR,WR,4241389,CeeDee Lamb,WR,"exact name, slot agrees",1.000
historical,Charvarius Ward,Charvarius Ward,,CB,DB,4037361,Charvarius Ward,CB,"exact name, slot agrees",1.000
historical,Chase Brown,Chase Brown,,RB,RB,4362238,Chase Brown,RB,"exact name, slot agrees",1.000
historical,Chase McLaughlin,Chase McLaughlin,,K,K,3150744,Chase McLaughlin,K,"exact name, slot agrees",1.000
historical,Chris Boswell,Chris Boswell,,K,K,17372,Chris Boswell,K,"exact name, slot agrees",1.000
historical,Chris Godwin,Chris Godwin,,WR,WR,3116165,Chris Godwin Jr.,WR,"exact name, slot agrees",1.000
historical,Chris Jones,Chris Jones,,DT,DL,3044859,Chris Jones,DT,hand_reviewed,
historical,Chris Olave,Chris Olave,,WR,WR,4361370,Chris Olave,WR,"exact name, slot agrees",1.000
historical,Christian Kirk,Christian Kirk,,WR,WR,3895856,Christian Kirk,WR,"exact name, slot agrees",1.000
historical,Christian McCaffrey,Christian McCaffrey,,RB,RB,3117251,Christian McCaffrey,RB,"exact name, slot agrees",1.000
historical,Christian Watson,Christian Watson,,WR,WR,4248528,Christian Watson,WR,"exact name, slot agrees",1.000
historical,Christian Wilkins,Christian Wilkins,,DT,DL,3728266,Christian Wilkins,DT,"exact name, slot agrees",1.000
historical,Chuba Hubbard,Chuba Hubbard,,RB,RB,4241416,Chuba Hubbard,RB,"exact name, slot agrees",1.000
historical,Cole Kmet,Cole Kmet,,TE,TE,4258595,Cole Kmet,TE,"exact name, slot agrees",1.000
historical,Colston Loveland,Colston Loveland,,TE,TE,4723086,Colston Loveland,TE,"exact name, slot agrees",1.000
historical,Cooper Kupp,Cooper Kupp,,WR,WR,2977187,Cooper Kupp,WR,"exact name, slot agrees",1.000
historical,Courtland Sutton,Courtland Sutton,,WR,WR,3128429,Courtland Sutton,WR,"exact name, slot agrees",1.000
historical,Curtis Samuel,Curtis Samuel,,WR,WR,3121427,Curtis Samuel,WR,"exact name, slot agrees",1.000
historical,D'Andre Swift,D'Andre Swift,,RB,RB,4259545,D'Andre Swift,RB,"exact name, slot agrees",1.000
historical,DJ Chark Jr.,DJ Chark Jr.,,WR,WR,3115394,DJ Chark,WR,"exact name, slot agrees",1.000
historical,DJ Moore,DJ Moore,,WR,WR,3915416,DJ Moore,WR,"exact name, slot agrees",1.000
historical,DK Metcalf,DK Metcalf,,WR,WR,4047650,DK Metcalf,WR,"exact name, slot agrees",1.000
historical,DaRon Bland,DaRon Bland,,CB,DB,4248911,DaRon Bland,CB,"exact name, slot agrees",1.000
historical,Daiyan Henley,Daiyan Henley,,LB,LB,4241597,Daiyan Henley,LB,"exact name, slot agrees",1.000
historical,Dak Prescott,Dak Prescott,,QB,QB,2577417,Dak Prescott,QB,"exact name, slot agrees",1.000
historical,Dallas Goedert,Dallas Goedert,,TE,TE,3121023,Dallas Goedert,TE,"exact name, slot agrees",1.000
historical,Dalton Kincaid,Dalton Kincaid,,TE,TE,4385690,Dalton Kincaid,TE,"exact name, slot agrees",1.000
historical,Dalton Schultz,Dalton Schultz,,TE,TE,3117256,Dalton Schultz,TE,"exact name, slot agrees",1.000
historical,Dalvin Cook,Dalvin Cook,,RB,RB,3116593,Dalvin Cook,RB,"exact name, slot agrees",1.000
historical,Dameon Pierce,Dameon Pierce,,RB,RB,4360238,Dameon Pierce,RB,"exact name, slot agrees",1.000
historical,Damien Harris,Damien Harris,,RB,RB,3925347,,,hand_reviewed,
historical,Daniel Carlson,Daniel Carlson,,K,K,3051909,Daniel Carlson,K,"exact name, slot agrees",1.000
historical,Daniel Jones,Daniel Jones,,QB,QB,3917792,Daniel Jones,QB,"exact name, slot agrees",1.000
historical,Danielle Hunter,Danielle Hunter,,DE,DL,2976560,Danielle Hunter,DE,"exact name, slot agrees",1.000
historical,Darnell Mooney,Darnell Mooney,,WR,WR,4040655,Darnell Mooney,WR,"exact name, slot agrees",1.000
historical,Darren Waller,Darren Waller,,TE,TE,2576925,Darren Waller,TE,"exact name, slot agrees",1.000
historical,Davante Adams,Davante Adams,,WR,WR,16800,Davante Adams,WR,"exact name, slot agrees",1.000
historical,David Montgomery,David Montgomery,,RB,RB,4035538,David Montgomery,RB,"exact name, slot agrees",1.000
historical,David Njoku,David Njoku,,TE,TE,3123076,David Njoku,TE,"exact name, slot agrees",1.000
historical,De'Von Achane,De'Von Achane,,RB,RB,4429160,De'Von Achane,RB,"exact name, slot agrees",1.000
historical,De'Vondre Campbell,De'Vondre Campbell,,LB,LB,3040180,De'Vondre Campbell,LB,"exact name, slot agrees",1.000
historical,DeAndre Hopkins,DeAndre Hopkins,,WR,WR,15795,DeAndre Hopkins,WR,"exact name, slot agrees",1.000
historical,DeForest Buckner,DeForest Buckner,,DT,DL,2971282,DeForest Buckner,DT,"exact name, slot agrees",1.000
historical,DeMario Douglas,DeMario Douglas,,WR,WR,4427095,DeMario Douglas,WR,"exact name, slot agrees",1.000
historical,DeShon Elliott,DeShon Elliott,,S,DB,3929846,DeShon Elliott,S,"exact name, slot agrees",1.000
historical,DeVonta Smith,DeVonta Smith,,WR,WR,4241478,DeVonta Smith,WR,"exact name, slot agrees",1.000
historical,Deebo Samuel,Deebo Samuel,,WR,WR,3126486,Deebo Samuel Sr.,WR,"exact name, slot agrees",1.000
historical,Demario Davis,Demario Davis,,LB,LB,14958,Demario Davis,LB,"exact name, slot agrees",1.000
historical,Derek Carr,Derek Carr,,QB,QB,16757,Derek Carr,QB,"exact name, slot agrees",1.000
historical,Derrick Brown,Derrick Brown,,DT,DL,4035495,Derrick Brown,DT,"exact name, slot agrees",1.000
historical,Derrick Henry,Derrick Henry,,RB,RB,3043078,Derrick Henry,RB,"exact name, slot agrees",1.000
historical,Derwin James Jr.,Derwin James Jr.,,S,DB,3691739,Derwin James Jr.,S,"exact name, slot agrees",1.000
historical,Deshaun Watson,Deshaun Watson,,QB,QB,3122840,Deshaun Watson,QB,"exact name, slot agrees",1.000
historical,Desmond Ridder,Desmond Ridder,,QB,QB,4239086,Desmond Ridder,QB,"exact name, slot agrees",1.000
historical,Devin Duvernay,Devin Duvernay,,WR,WR,4039050,Devin Duvernay,WR,"exact name, slot agrees",1.000
historical,Devin Lloyd,Devin Lloyd,,LB,LB,4243256,Devin Lloyd,LB,"exact name, slot agrees",1.000
historical,Devin Singletary,Devin Singletary,,RB,RB,4040761,Devin Singletary,RB,"exact name, slot agrees",1.000
historical,Devin White,Devin White,,LB,LB,4035434,Devin White,LB,"exact name, slot agrees",1.000
historical,Devon Witherspoon,Devon Witherspoon,,CB,DB,4575431,Devon Witherspoon,CB,"exact name, slot agrees",1.000
historical,Dillon Gabriel,Dillon Gabriel,,QB,QB,4427238,Dillon Gabriel,QB,"exact name, slot agrees",1.000
historical,Diontae Johnson,Diontae Johnson,,WR,WR,3932905,Diontae Johnson,WR,"exact name, slot agrees",1.000
historical,Divine Deablo,Divine Deablo,,LB,LB,4037626,Divine Deablo,LB,"exact name, slot agrees",1.000
historical,Donovan Peoples-Jones,Donovan Peoples-Jones,,WR,WR,4258195,,,hand_reviewed,
historical,Donovan Wilson,Donovan Wilson,,S,DB,3122135,Donovan Wilson,S,"exact name, slot agrees",1.000
historical,Dontayvion Wicks,Dontayvion Wicks,,WR,WR,4428850,Dontayvion Wicks,WR,"exact name, slot agrees",1.000
historical,Drake London,Drake London,,WR,WR,4426502,Drake London,WR,"exact name, slot agrees",1.000
historical,Drake Maye,Drake Maye,,QB,QB,4431452,Drake Maye,QB,"exact name, slot agrees",1.000
historical,Dre Greenlaw,Dre Greenlaw,,LB,LB,3916903,Dre Greenlaw,LB,"exact name, slot agrees",1.000
historical,Drue Tranquill,Drue Tranquill,,LB,LB,3129310,Drue Tranquill,LB,"exact name, slot agrees",1.000
historical,Dylan Sampson,Dylan Sampson,,RB,RB,5081397,Dylan Sampson,RB,"exact name, slot agrees",1.000
historical,E.J. Speed,E.J. Speed,,LB,LB,3071353,E.J. Speed,LB,"exact name, slot agrees",1.000
historical,Eddie Jackson,Eddie Jackson,,S,DB,3054847,Eddie Jackson,S,"exact name, slot agrees",1.000
historical,Edgerrin Cooper,Edgerrin Cooper,,LB,LB,4430438,Edgerrin Cooper,LB,"exact name, slot agrees",1.000
historical,Efton Chism III,Efton Chism III,,WR,WR,4695193,Efton Chism III,WR,"exact name, slot agrees",1.000
historical,Elijah Mitchell,Elijah Mitchell,,RB,RB,4241555,Elijah Mitchell,RB,"exact name, slot agrees",1.000
historical,Elijah Moore,Elijah Moore,,WR,WR,4372414,Elijah Moore,WR,"exact name, slot agrees",1.000
historical,Emeka Egbuka,Emeka Egbuka,,WR,WR,4567750,Emeka Egbuka,WR,"exact name, slot agrees",1.000
historical,Eric Kendricks,Eric Kendricks,,LB,LB,2510863,Eric Kendricks,LB,"exact name, slot agrees",1.000
historical,Ernest Jones,Ernest Jones,,LB,LB,4362851,Ernest Jones IV,LB,"exact name, slot agrees",1.000
historical,Evan Engram,Evan Engram,,TE,TE,3051876,Evan Engram,TE,"exact name, slot agrees",1.000
historical,Evan McPherson,Evan McPherson,,K,K,4360234,Evan McPherson,K,"exact name, slot agrees",1.000
historical,Ezekiel Elliott,Ezekiel Elliott,,RB,RB,3051392,Ezekiel Elliott,RB,"exact name, slot agrees",1.000
historical,Foyesade Oluokun,Foyesade Oluokun,,LB,LB,3050073,Foyesade Oluokun,LB,"exact name, slot agrees",1.000
historical,Frankie Luvu,Frankie Luvu,,LB,LB,3127273,Frankie Luvu,LB,"exact name, slot agrees",1.000
historical,Fred Warner,Fred Warner,,LB,LB,3138826,Fred Warner,LB,"exact name, slot agrees",1.000
historical,Gabe Davis,Gabe Davis,,WR,WR,4243537,Gabe Davis,WR,"exact name, slot agrees",1.000
historical,Garrett Wilson,Garrett Wilson,,WR,WR,4569618,Garrett Wilson,WR,"exact name, slot agrees",1.000
historical,Geno Smith,Geno Smith,,QB,QB,15864,Geno Smith,QB,"exact name, slot agrees",1.000
historical,George Kittle,George Kittle,,TE,TE,3040151,George Kittle,TE,"exact name, slot agrees",1.000
historical,George Pickens,George Pickens,,WR,WR,4426354,George Pickens,WR,"exact name, slot agrees",1.000
historical,Germaine Pratt,Germaine Pratt,,LB,LB,3116724,Germaine Pratt,LB,"exact name, slot agrees",1.000
historical,Graham Gano,Graham Gano,,K,K,12460,Graham Gano,K,"exact name, slot agrees",1.000
historical,Grant Delpit,Grant Delpit,,S,DB,4242208,Grant Delpit,S,"exact name, slot agrees",1.000
historical,Greg Rousseau,Greg Rousseau,,DE,DL,4362506,Greg Rousseau,DE,"exact name, slot agrees",1.000
historical,Greg Zuerlein,Greg Zuerlein,,K,K,14993,Greg Zuerlein,K,"exact name, slot agrees",1.000
historical,Gus Edwards,Gus Edwards,,RB,RB,3051926,Gus Edwards,RB,"exact name, slot agrees",1.000
historical,Haason Reddick,Haason Reddick,,DE,DL,2980504,Haason Reddick,DE,"exact name, slot agrees",1.000
historical,Harold Landry III,Harold Landry III,,DE,DL,3122793,Harold Landry III,DE,"exact name, slot agrees",1.000
historical,Harrison Butker,Harrison Butker,,K,K,3055899,Harrison Butker,K,"exact name, slot agrees",1.000
historical,Hollywood Brown,Hollywood Brown,,WR,WR,4241372,Hollywood Brown,WR,"exact name, slot agrees",1.000
historical,Isaac TeSlaa,Isaac TeSlaa,,WR,WR,5123663,Isaac TeSlaa,WR,"exact name, slot agrees",1.000
historical,Isaiah Simmons,Isaiah Simmons,,CB,DB,4035462,Isaiah Simmons,LB,hand_reviewed,
historical,Isiah Pacheco,Isiah Pacheco,,RB,RB,4361529,Isiah Pacheco,RB,"exact name, slot agrees",1.000
historical,J.J. McCarthy,J.J. McCarthy,,QB,QB,4433970,J.J. McCarthy,QB,"exact name, slot agrees",1.000
historical,J.K. Dobbins,J.K. Dobbins,,RB,RB,4241985,J.K. Dobbins,RB,"exact name, slot agrees",1.000
historical,Ja'Lynn Polk,Ja'Lynn Polk,,WR,WR,4430637,Ja'Lynn Polk,WR,"exact name, slot agrees",1.000
historical,Ja'Marr Chase,Ja'Marr Chase,,WR,WR,4362628,Ja'Marr Chase,WR,"exact name, slot agrees",1.000
historical,Ja'Whaun Bentley,Ja'Whaun Bentley,,LB,LB,3116187,Ja'Whaun Bentley,LB,"exact name, slot agrees",1.000
historical,Jack Bech,Jack Bech,,WR,WR,4603186,Jack Bech,WR,"exact name, slot agrees",1.000
historical,Jack Campbell,Jack Campbell,,LB,LB,4569465,Jack Campbell,LB,"exact name, slot agrees",1.000
historical,Jacory Croskey-Merritt,Jacory Croskey-Merritt,,RB,RB,4575131,Jacory Croskey-Merritt,RB,"exact name, slot agrees",1.000
historical,Jadeveon Clowney,Jadeveon Clowney,,DE,DL,16734,Jadeveon Clowney,DE,"exact name, slot agrees",1.000
historical,Jaelan Phillips,Jaelan Phillips,,DE,DL,4242975,Jaelan Phillips,DE,"exact name, slot agrees",1.000
historical,Jahan Dotson,Jahan Dotson,,WR,WR,4361409,Jahan Dotson,WR,"exact name, slot agrees",1.000
historical,Jahmyr Gibbs,Jahmyr Gibbs,,RB,RB,4429795,Jahmyr Gibbs,RB,"exact name, slot agrees",1.000
historical,Jake Bates,Jake Bates,,K,K,4689936,Jake Bates,K,"exact name, slot agrees",1.000
historical,Jake Elliott,Jake Elliott,,K,K,3050478,Jake Elliott,K,"exact name, slot agrees",1.000
historical,Jake Ferguson,Jake Ferguson,,TE,TE,4242355,Jake Ferguson,TE,"exact name, slot agrees",1.000
historical,Jake Moody,Jake Moody,,K,K,4372066,Jake Moody,K,"exact name, slot agrees",1.000
historical,Jakobi Meyers,Jakobi Meyers,,WR,WR,3916433,Jakobi Meyers,WR,"exact name, slot agrees",1.000
historical,Jaleel McLaughlin,Jaleel McLaughlin,,RB,RB,4722893,Jaleel McLaughlin,RB,"exact name, slot agrees",1.000
historical,Jalen Hurts,Jalen Hurts,,QB,QB,4040715,Jalen Hurts,QB,"exact name, slot agrees",1.000
historical,Jalen McMillan,Jalen McMillan,,WR,WR,4430834,Jalen McMillan,WR,"exact name, slot agrees",1.000
historical,Jalen Pitre,Jalen Pitre,,S,DB,4241223,Jalen Pitre,CB,"exact name, slot agrees",1.000
historical,Jalen Thompson,Jalen Thompson,,S,DB,4043089,Jalen Thompson,S,"exact name, slot agrees",1.000
historical,Jamaal Williams,Jamaal Williams,,RB,RB,2980453,Jamaal Williams,RB,"exact name, slot agrees",1.000
historical,James Conner,James Conner,,RB,RB,3045147,James Conner,RB,"exact name, slot agrees",1.000
historical,James Cook,James Cook,,RB,RB,4379399,James Cook III,RB,"exact name, slot agrees",1.000
historical,Jameson Williams,Jameson Williams,,WR,WR,4426388,Jameson Williams,WR,"exact name, slot agrees",1.000
historical,Jamien Sherwood,Jamien Sherwood,,LB,LB,4361331,Jamien Sherwood,LB,"exact name, slot agrees",1.000
historical,Jaquan Brisker,Jaquan Brisker,,S,DB,4570044,Jaquan Brisker,S,"exact name, slot agrees",1.000
historical,Jared Goff,Jared Goff,,QB,QB,3046779,Jared Goff,QB,"exact name, slot agrees",1.000
historical,Jared Verse,Jared Verse,,DE,DL,4578085,Jared Verse,DE,"exact name, slot agrees",1.000
historical,Jason Myers,Jason Myers,,K,K,2473037,Jason Myers,K,"exact name, slot agrees",1.000
historical,Jason Sanders,Jason Sanders,,K,K,3124679,Jason Sanders,K,"exact name, slot agrees",1.000
historical,Jauan Jennings,Jauan Jennings,,WR,WR,3886598,Jauan Jennings,WR,"exact name, slot agrees",1.000
historical,Javonte Williams,Javonte Williams,,RB,RB,4361579,Javonte Williams,RB,"exact name, slot agrees",1.000
historical,Jaxon Smith-Njigba,Jaxon Smith-Njigba,,WR,WR,4430878,Jaxon Smith-Njigba,WR,"exact name, slot agrees",1.000
historical,Jaxson Dart,Jaxson Dart,,QB,QB,4689114,Jaxson Dart,QB,"exact name, slot agrees",1.000
historical,Jayden Daniels,Jayden Daniels,,QB,QB,4426348,Jayden Daniels,QB,"exact name, slot agrees",1.000
historical,Jayden Higgins,Jayden Higgins,,WR,WR,4877706,Jayden Higgins,WR,"exact name, slot agrees",1.000
historical,Jayden Reed,Jayden Reed,,WR,WR,4362249,Jayden Reed,WR,"exact name, slot agrees",1.000
historical,Jaydon Blue,Jaydon Blue,,RB,RB,4685279,Jaydon Blue,RB,"exact name, slot agrees",1.000
historical,Jaylen Waddle,Jaylen Waddle,,WR,WR,4372016,Jaylen Waddle,WR,"exact name, slot agrees",1.000
historical,Jaylen Warren,Jaylen Warren,,RB,RB,4569987,Jaylen Warren,RB,"exact name, slot agrees",1.000
historical,Jaylen Wright,Jaylen Wright,,RB,RB,4682745,Jaylen Wright,RB,"exact name, slot agrees",1.000
historical,Jeff Wilson Jr.,Jeff Wilson Jr.,,RB,RB,3122976,Jeff Wilson Jr.,RB,"exact name, slot agrees",1.000
historical,Jeffery Simmons,Jeffery Simmons,,DT,DL,4035369,Jeffery Simmons,DT,"exact name, slot agrees",1.000
historical,Jeremiah Owusu-Koramoah,Jeremiah Owusu-Koramoah,,LB,LB,4258599,Jeremiah Owusu-Koramoah,LB,"exact name, slot agrees",1.000
historical,Jeremy Chinn,Jeremy Chinn,,S,DB,4043169,Jeremy Chinn,S,"exact name, slot agrees",1.000
historical,Jerick McKinnon,Jerick McKinnon,,RB,RB,16782,,,hand_reviewed,
historical,Jerome Ford,Jerome Ford,,RB,RB,4372019,Jerome Ford,RB,"exact name, slot agrees",1.000
historical,Jerry Jeudy,Jerry Jeudy,,WR,WR,4241463,Jerry Jeudy,WR,"exact name, slot agrees",1.000
historical,Jessie Bates III,Jessie Bates III,,S,DB,3919512,Jessie Bates III,S,"exact name, slot agrees",1.000
historical,Jimmie Ward,Jimmie Ward,,S,DB,16717,Jimmie Ward,S,"exact name, slot agrees",1.000
historical,Jimmy Garoppolo,Jimmy Garoppolo,,QB,QB,16760,Jimmy Garoppolo,QB,"exact name, slot agrees",1.000
historical,Joe Burrow,Joe Burrow,,QB,QB,3915511,Joe Burrow,QB,"exact name, slot agrees",1.000
historical,Joe Mixon,Joe Mixon,,RB,RB,3116385,Joe Mixon,RB,"exact name, slot agrees",1.000
historical,Joey Bosa,Joey Bosa,,DE,DL,3051389,Joey Bosa,DE,"exact name, slot agrees",1.000
historical,Jonathan Allen,Jonathan Allen,,DT,DL,3054840,Jonathan Allen,DT,"exact name, slot agrees",1.000
historical,Jonathan Greenard,Jonathan Greenard,,DE,DL,3916409,Jonathan Greenard,DE,"exact name, slot agrees",1.000
historical,Jonathan Mingo,Jonathan Mingo,,WR,WR,4426485,Jonathan Mingo,WR,"exact name, slot agrees",1.000
historical,Jonathan Taylor,Jonathan Taylor,,RB,RB,4242335,Jonathan Taylor,RB,"exact name, slot agrees",1.000
